UserID	ItemID	OriginalRate	PredictRate
6	532	3.0	3.581818181818182
6	534	4.0	3.581818181818182
7	7	5.0	3.788458440787171
7	8	5.0	3.892748077501565
7	10	4.0	3.9163407407051793
7	22	5.0	4.021359675578415
7	28	5.0	3.8297599066950276
7	32	4.0	3.892018779342723
7	44	5.0	3.892748077501565
7	53	5.0	3.892018779342723
7	54	3.0	3.892018779342723
7	72	5.0	3.892018779342723
7	78	3.0	3.892018779342723
7	79	4.0	3.8297599066950276
7	81	5.0	3.892018779342723
7	82	3.0	3.9970377142159585
7	89	5.0	3.892748077501565
7	90	3.0	3.892018779342723
7	92	5.0	3.892018779342723
7	93	5.0	3.892018779342723
7	101	5.0	3.892018779342723
7	106	4.0	3.892018779342723
7	118	2.0	3.788458440787171
7	121	5.0	3.892748077501565
7	126	3.0	3.788458440787171
7	127	5.0	3.9374338134464675
7	131	5.0	3.892018779342723
7	133	5.0	3.8625939642827314
7	136	5.0	3.892018779342723
7	139	3.0	3.892018779342723
7	142	3.0	3.892018779342723
7	151	4.0	3.892018779342723
7	153	5.0	4.017401488798405
7	154	5.0	3.892018779342723
7	156	5.0	3.892018779342723
7	161	3.0	3.788458440787171
7	162	5.0	3.9163407407051793
7	163	4.0	3.892018779342723
7	166	3.0	3.9661210952646333
7	168	5.0	3.850123681277474
7	171	3.0	3.892018779342723
7	172	4.0	3.8964508196445493
7	174	5.0	4.271560614539687
7	176	3.0	3.8209238153601586
7	177	4.0	3.892018779342723
7	181	3.0	3.912976186082562
7	182	4.0	3.9919348605184233
7	183	4.0	3.8209238153601586
7	185	5.0	3.92460059536372
7	188	5.0	3.892018779342723
7	190	5.0	3.892018779342723
7	191	5.0	3.8964508196445493
7	193	5.0	3.892018779342723
7	195	5.0	3.9970377142159585
7	196	5.0	3.892018779342723
7	200	5.0	3.9964248575051267
7	203	5.0	3.892018779342723
7	205	5.0	3.8209238153601586
7	207	4.0	3.892018779342723
7	208	5.0	3.892018779342723
7	210	4.0	3.892018779342723
7	212	1.0	3.892018779342723
7	223	5.0	3.892018779342723
7	226	5.0	3.684168804072778
7	227	3.0	3.892018779342723
7	228	4.0	3.892018779342723
7	232	3.0	3.892018779342723
7	241	4.0	3.892018779342723
7	259	3.0	3.892018779342723
7	260	1.0	3.892018779342723
7	264	4.0	3.892018779342723
7	266	4.0	3.892018779342723
7	268	3.0	3.892018779342723
7	269	3.0	3.722320657822337
7	273	3.0	3.684168804072778
7	281	3.0	3.892018779342723
7	285	5.0	3.892748077501565
7	288	4.0	3.8524958457427703
7	300	4.0	3.9864848698470796
7	307	5.0	3.9487671414603627
7	334	5.0	3.892018779342723
7	378	5.0	3.892018779342723
7	382	4.0	3.9661210952646333
7	385	5.0	3.892018779342723
7	389	4.0	3.892018779342723
7	393	4.0	3.892018779342723
7	396	4.0	3.892018779342723
7	399	4.0	3.892018779342723
7	401	4.0	3.892018779342723
7	404	5.0	3.892018779342723
7	418	4.0	3.892018779342723
7	420	5.0	3.892018779342723
7	423	5.0	3.852782549842848
7	428	5.0	3.892748077501565
7	430	3.0	3.892018779342723
7	431	4.0	3.892018779342723
7	432	4.0	3.9970377142159585
7	435	5.0	3.9829957878514914
7	448	3.0	3.892018779342723
7	450	4.0	3.892018779342723
7	451	5.0	3.892018779342723
7	455	4.0	3.892018779342723
7	461	4.0	3.892748077501565
7	471	4.0	3.788458440787171
7	472	2.0	3.892018779342723
7	479	4.0	3.8407642846666583
7	480	4.0	3.9163407407051793
7	481	5.0	3.892018779342723
7	482	3.0	3.9146156354953376
7	483	4.0	3.9123825539251693
7	484	5.0	3.892018779342723
7	485	5.0	3.892018779342723
7	489	3.0	3.892018779342723
7	491	5.0	3.892018779342723
7	492	5.0	3.9163407407051793
7	495	5.0	3.725506890015138
7	496	5.0	3.79574748362513
7	497	4.0	3.9619027151102033
7	498	5.0	3.9970377142159585
7	501	5.0	3.892018779342723
7	504	5.0	3.892018779342723
7	505	3.0	3.892018779342723
7	511	5.0	3.892018779342723
7	514	2.0	3.892018779342723
7	515	3.0	3.8957215214857075
7	519	4.0	3.9163407407051793
7	520	5.0	3.9123825539251693
7	526	5.0	3.892018779342723
7	528	5.0	3.9163407407051793
7	530	5.0	3.892018779342723
7	537	3.0	3.892018779342723
7	541	2.0	3.892018779342723
7	542	4.0	3.892018779342723
7	543	3.0	3.892018779342723
7	548	5.0	3.892018779342723
7	550	4.0	3.892018779342723
7	553	3.0	3.892018779342723
7	554	3.0	3.892018779342723
7	555	4.0	3.892018779342723
7	559	5.0	3.892018779342723
7	560	3.0	3.892018779342723
7	562	5.0	3.892018779342723
7	563	2.0	3.892018779342723
7	564	3.0	3.892018779342723
7	567	1.0	3.892018779342723
7	570	3.0	3.892018779342723
7	576	5.0	3.892018779342723
7	579	4.0	3.892018779342723
7	580	3.0	3.892018779342723
7	581	5.0	3.892018779342723
7	582	5.0	3.862560756709082
7	587	4.0	3.892018779342723
7	589	5.0	3.892018779342723
7	599	1.0	3.892018779342723
7	604	3.0	3.910912893352353
7	608	4.0	3.892018779342723
7	614	5.0	3.892018779342723
7	618	4.0	3.892018779342723
7	619	3.0	3.892018779342723
7	621	5.0	3.892018779342723
7	622	4.0	3.892018779342723
7	623	3.0	3.892018779342723
7	624	4.0	3.892018779342723
7	626	5.0	3.892018779342723
7	627	3.0	3.892018779342723
7	630	5.0	3.892018779342723
7	633	5.0	3.892018779342723
7	636	4.0	3.892018779342723
7	637	4.0	3.892018779342723
7	642	3.0	3.6921871450695782
7	643	4.0	3.892018779342723
7	644	5.0	3.892018779342723
7	645	4.0	3.892018779342723
7	647	5.0	3.9970377142159585
7	648	5.0	3.892018779342723
7	650	3.0	3.892018779342723
7	653	4.0	3.892018779342723
7	654	5.0	3.9163407407051793
7	657	4.0	3.9163407407051793
7	658	3.0	3.892018779342723
7	659	5.0	3.892018779342723
7	661	5.0	3.9163407407051793
7	662	3.0	3.863323262441573
7	667	5.0	3.892018779342723
7	669	1.0	3.892018779342723
7	673	3.0	3.892018779342723
7	674	2.0	3.892018779342723
7	675	5.0	3.892018779342723
7	676	3.0	3.892018779342723
7	680	4.0	3.892018779342723
7	681	1.0	3.892018779342723
7	683	4.0	3.892018779342723
8	7	3.0	3.6
8	22	5.0	3.6
8	50	5.0	3.6601438392708765
8	56	5.0	3.6
8	79	4.0	3.6
8	89	4.0	3.6
8	127	5.0	3.587158455818122
8	144	5.0	3.6
8	172	5.0	3.613166019675415
8	176	5.0	3.6
8	182	5.0	3.6
8	183	5.0	3.6
8	188	5.0	3.6
8	190	4.0	3.6
8	210	4.0	3.522590244660768
8	258	5.0	3.5490612667097547
8	294	3.0	3.633932186342133
8	301	4.0	3.750483101163598
8	338	4.0	3.6
8	385	1.0	3.6
8	457	1.0	3.6
8	511	5.0	3.6
8	550	3.0	3.6
8	568	4.0	3.512226535497231
8	651	5.0	3.6
8	685	4.0	3.5656320918452136
8	686	3.0	3.6
8	687	1.0	3.420977219706827
8	689	4.0	3.4395995999848337
9	6	5.0	4.166666666666667
9	286	5.0	3.9502936388738155
9	298	5.0	4.180092739217626
9	340	4.0	4.166666666666667
9	479	4.0	4.084102264194581
9	487	5.0	4.166666666666667
9	507	4.0	4.166666666666667
9	521	4.0	4.166666666666667
9	527	3.0	4.166666666666667
9	691	5.0	4.166666666666667
10	1	4.0	4.184928119444583
10	4	4.0	4.212765957446808
10	7	4.0	4.212765957446808
10	13	3.0	4.212765957446808
10	16	4.0	4.212765957446808
10	22	5.0	4.212765957446808
10	48	4.0	4.099580237918003
10	56	5.0	4.212765957446808
10	64	4.0	4.212765957446808
10	98	4.0	4.233827889599944
10	99	5.0	4.212765957446808
10	100	5.0	4.195234160312009
10	124	5.0	4.25784306195964
10	127	5.0	4.212765957446808
10	132	5.0	4.212765957446808
10	133	5.0	4.2265652263087565
10	135	5.0	4.212765957446808
10	144	4.0	4.212765957446808
10	155	4.0	4.212765957446808
10	156	4.0	4.212765957446808
10	160	4.0	4.212765957446808
10	164	4.0	4.212765957446808
10	168	4.0	4.212765957446808
10	175	3.0	4.212765957446808
10	176	4.0	4.212765957446808
10	183	5.0	4.212765957446808
10	186	4.0	4.212765957446808
10	191	5.0	4.198617742505707
10	194	4.0	4.233827889599944
10	195	4.0	4.212765957446808
10	199	4.0	4.212765957446808
10	200	5.0	4.212765957446808
10	203	4.0	4.099580237918003
10	218	4.0	4.212765957446808
10	223	5.0	4.212765957446808
10	234	4.0	4.2265652263087565
10	269	4.0	4.212765957446808
10	275	4.0	4.212765957446808
10	283	4.0	4.212765957446808
10	285	5.0	4.212765957446808
10	289	4.0	4.332123926257716
10	294	3.0	4.14814075227969
10	321	4.0	4.212765957446808
10	340	4.0	4.212765957446808
10	367	4.0	4.212765957446808
10	371	4.0	4.212765957446808
10	385	4.0	4.212765957446808
10	418	4.0	4.212765957446808
10	420	4.0	4.212765957446808
10	435	5.0	4.212765957446808
10	447	4.0	4.212765957446808
10	461	3.0	4.212765957446808
10	463	4.0	4.212765957446808
10	474	4.0	4.212765957446808
10	475	4.0	4.25784306195964
10	483	5.0	4.212765957446808
10	486	4.0	4.212765957446808
10	488	5.0	4.212765957446808
10	489	4.0	4.212765957446808
10	493	4.0	4.212765957446808
10	495	4.0	4.212765957446808
10	496	5.0	4.212765957446808
10	497	4.0	4.212765957446808
10	498	5.0	4.212765957446808
10	504	5.0	4.212765957446808
10	505	4.0	4.212765957446808
10	509	4.0	4.212765957446808
10	519	5.0	4.212765957446808
10	521	4.0	4.212765957446808
10	558	4.0	4.212765957446808
10	588	4.0	4.2265652263087565
10	603	5.0	4.233827889599944
10	611	5.0	4.212765957446808
10	615	4.0	4.212765957446808
10	651	4.0	4.212765957446808
10	652	3.0	4.212765957446808
10	655	5.0	4.212765957446808
10	656	5.0	4.212765957446808
10	657	4.0	4.212765957446808
10	695	3.0	4.212765957446808
10	696	4.0	4.212765957446808
10	698	4.0	4.212765957446808
10	702	3.0	4.212765957446808
10	703	5.0	4.212765957446808
10	704	3.0	4.212765957446808
10	705	4.0	4.233827889599944
10	706	4.0	4.212765957446808
10	710	4.0	4.212765957446808
10	711	4.0	4.212765957446808
10	712	4.0	4.212765957446808
11	9	5.0	3.533333333333333
11	12	2.0	3.533333333333333
11	22	4.0	3.533333333333333
11	38	3.0	3.533333333333333
11	40	3.0	3.533333333333333
11	47	4.0	3.533333333333333
11	51	4.0	3.533333333333333
11	90	2.0	3.533333333333333
11	94	3.0	3.533333333333333
11	97	4.0	3.533333333333333
11	100	4.0	3.503879195410106
11	109	3.0	3.533333333333333
11	110	3.0	3.533333333333333
11	111	4.0	3.503879195410106
11	120	2.0	3.533333333333333
11	135	4.0	3.533333333333333
11	175	3.0	3.533333333333333
11	185	4.0	3.533333333333333
11	190	3.0	3.533333333333333
11	191	4.0	3.487239928614156
11	194	4.0	3.533333333333333
11	203	4.0	3.533333333333333
11	204	3.0	3.533333333333333
11	215	3.0	3.533333333333333
11	216	3.0	3.533333333333333
11	227	3.0	3.533333333333333
11	230	4.0	3.533333333333333
11	241	4.0	3.533333333333333
11	260	1.0	3.5238238121120724
11	268	5.0	3.589531345161986
11	277	5.0	3.533333333333333
11	291	4.0	3.533333333333333
11	300	3.0	3.619960874887251
11	312	4.0	3.533333333333333
11	350	4.0	3.509721296021241
11	383	2.0	3.533333333333333
11	395	2.0	3.533333333333333
11	402	4.0	3.533333333333333
11	425	4.0	3.533333333333333
11	428	4.0	3.533333333333333
11	429	5.0	3.533333333333333
11	435	4.0	3.533333333333333
11	455	3.0	3.533333333333333
11	517	2.0	3.533333333333333
11	521	2.0	3.533333333333333
11	524	4.0	3.533333333333333
11	558	3.0	3.533333333333333
11	561	2.0	3.533333333333333
11	573	3.0	3.533333333333333
11	597	2.0	3.533333333333333
11	652	4.0	3.533333333333333
11	660	3.0	3.533333333333333
11	663	4.0	3.533333333333333
11	710	2.0	3.533333333333333
11	713	5.0	3.533333333333333
11	714	4.0	3.533333333333333
11	720	1.0	3.533333333333333
11	721	3.0	3.533333333333333
11	722	3.0	3.533333333333333
11	723	5.0	3.533333333333333
11	725	3.0	3.533333333333333
11	726	3.0	3.533333333333333
11	730	3.0	3.533333333333333
11	732	3.0	3.533333333333333
11	733	4.0	3.533333333333333
11	734	3.0	3.533333333333333
11	735	3.0	3.533333333333333
11	736	4.0	3.533333333333333
11	739	3.0	3.533333333333333
11	740	4.0	3.533333333333333
11	741	5.0	3.533333333333333
11	743	2.0	3.533333333333333
11	744	4.0	3.533333333333333
11	746	4.0	3.533333333333333
11	751	2.0	3.509721296021241
11	752	4.0	3.533333333333333
12	15	5.0	4.280063693887004
12	28	5.0	4.28
12	50	4.0	4.345031981086943
12	71	4.0	4.28
12	82	4.0	4.28
12	96	4.0	4.28
12	97	5.0	4.28
12	132	5.0	4.28
12	143	5.0	4.293840121033446
12	157	5.0	4.28
12	172	4.0	4.293840121033446
12	191	5.0	4.2662235728535585
12	196	5.0	4.28
12	200	1.0	4.28
12	204	5.0	4.28
12	276	4.0	4.325713130111438
12	282	5.0	4.28
12	300	4.0	4.20323048211858
12	318	5.0	4.28
12	381	4.0	4.28
12	402	5.0	4.28
12	471	5.0	4.28
12	684	5.0	4.28
12	735	5.0	4.28
12	753	5.0	4.28
12	754	4.0	4.28
13	2	3.0	3.094766268554424
13	11	1.0	3.0793918051308284
13	14	4.0	3.235284865968016
13	21	3.0	3.084352881675301
13	24	1.0	3.07411726995717
13	25	1.0	3.1168316070881827
13	27	3.0	3.0355165304210043
13	29	2.0	2.3785654647950225
13	40	2.0	3.0703747269466293
13	42	4.0	3.4414403509339064
13	45	3.0	3.235284865968016
13	48	5.0	3.1690369021667117
13	56	5.0	3.128269905022674
13	59	4.0	3.141542118109461
13	61	4.0	3.020433563251575
13	64	5.0	3.6033221253018515
13	66	3.0	2.995542118949635
13	71	4.0	3.506705192908681
13	72	4.0	2.7877865191175646
13	73	3.0	2.958922085172505
13	88	4.0	3.4111654289507403
13	90	3.0	2.862088224354215
13	94	3.0	3.198822709559896
13	97	4.0	3.5699535142745535
13	98	4.0	4.144935384375988
13	100	5.0	3.309669206331274
13	109	4.0	3.100124485579709
13	118	4.0	2.8036072289604346
13	121	5.0	3.0565310525256493
13	124	5.0	3.338959402275389
13	137	5.0	3.235284865968016
13	144	4.0	3.680332338682774
13	147	3.0	3.0335223861185225
13	150	5.0	3.2373652931222603
13	153	4.0	3.4701730840079
13	154	5.0	3.2070266300482104
13	161	5.0	3.0155233506901635
13	167	4.0	2.8110905772209396
13	168	4.0	3.637660896481537
13	173	2.0	3.931490659085779
13	178	4.0	3.5798597689925753
13	180	5.0	3.9662507665715743
13	181	5.0	3.871373465434404
13	185	3.0	3.448575805603276
13	186	4.0	3.289421546500929
13	190	4.0	3.2258159102453146
13	195	3.0	3.635040882189307
13	196	4.0	3.3352029921829054
13	198	3.0	3.1252132314537944
13	201	1.0	3.035166677771179
13	208	5.0	3.3637216259384104
13	210	3.0	3.232366804348147
13	212	5.0	3.028118129544436
13	215	5.0	3.578521834588237
13	217	1.0	3.098582024996194
13	219	1.0	2.9803148402469084
13	226	4.0	3.184605613341784
13	229	4.0	2.718933951808853
13	230	3.0	2.8932567106757885
13	232	3.0	3.167553906331056
13	238	3.0	3.5406447986826124
13	243	3.0	3.136729222520107
13	258	4.0	3.1849795351047203
13	261	1.0	3.136729222520107
13	263	5.0	3.136729222520107
13	265	4.0	3.7471120477844524
13	268	4.0	3.2262611320392613
13	269	2.0	3.136729222520107
13	270	4.0	3.136729222520107
13	271	1.0	3.162963165104335
